# rho, eta, alpha
#  0.00126341039062, 1.05314561651e-05, 121.567059836
   0.001173324    0.000011746   68.467963244
   0.001172555    0.000011762   68.098140499
   0.001171786    0.000011779   67.730315315
   0.001171019    0.000011795   67.364476901
   0.001170253    0.000011812   67.000614526
   0.001169487    0.000011829   66.638717516
   0.001168722    0.000011846   66.278775257
   0.001167959    0.000011864   65.920777189
   0.001167196    0.000011881   65.564712811
   0.001166434    0.000011898   65.210571679
   0.001165673    0.000011916   64.858343404
   0.001164913    0.000011934   64.508017655
   0.001164154    0.000011952   64.159584154
   0.001163396    0.000011970   63.813032681
   0.001162639    0.000011988   63.468353071
   0.001161882    0.000012006   63.125535213
   0.001161127    0.000012025   62.784569051
   0.001160372    0.000012043   62.445444582
   0.001159618    0.000012062   62.108151860
   0.001158865    0.000012081   61.772680991
   0.001158113    0.000012100   61.439022133
   0.001157362    0.000012119   61.107165500
   0.001156612    0.000012138   60.777101356
   0.001155862    0.000012157   60.448820021
   0.001155114    0.000012177   60.122311863
   0.001154366    0.000012197   59.797567307
   0.001153619    0.000012217   59.474576825
   0.001152872    0.000012237   59.153330943
   0.001152127    0.000012257   58.833820238
   0.001151382    0.000012277   58.516035338
   0.001150638    0.000012298   58.199966921
   0.001149895    0.000012318   57.885605715
   0.001149153    0.000012339   57.572942499
   0.001148411    0.000012360   57.261968102
   0.001147670    0.000012381   56.952673402
   0.001146930    0.000012402   56.645049325
   0.001146191    0.000012424   56.339086849
   0.001145452    0.000012445   56.034776997
   0.001144714    0.000012467   55.732110845
   0.001143977    0.000012489   55.431079513
   0.001143240    0.000012511   55.131674171
   0.001142504    0.000012533   54.833886036
   0.001141769    0.000012555   54.537706374
   0.001141034    0.000012578   54.243126496
   0.001140300    0.000012601   53.950137762
   0.001139567    0.000012624   53.658731576
   0.001138834    0.000012647   53.368899392
   0.001138102    0.000012670   53.080632706
   0.001137371    0.000012693   52.793923064
   0.001136640    0.000012717   52.508762054
   0.001135909    0.000012741   52.225141313
   0.001135180    0.000012765   51.943052520
   0.001134450    0.000012789   51.662487402
   0.001133722    0.000012813   51.383437727
   0.001132993    0.000012838   51.105895311
   0.001132266    0.000012862   50.829852012
   0.001131538    0.000012887   50.555299732
   0.001130812    0.000012912   50.282230419
   0.001130085    0.000012938   50.010636062
   0.001129359    0.000012963   49.740508695
   0.001128634    0.000012989   49.471840393
   0.001127909    0.000013015   49.204623275
   0.001127184    0.000013041   48.938849504
   0.001126459    0.000013067   48.674511282
   0.001125735    0.000013093   48.411600857
   0.001125012    0.000013120   48.150110516
   0.001124288    0.000013147   47.890032588
   0.001123565    0.000013174   47.631359444
   0.001122842    0.000013201   47.374083497
   0.001122119    0.000013229   47.118197201
   0.001121397    0.000013256   46.863693047
   0.001120675    0.000013284   46.610563573
   0.001119953    0.000013312   46.358801351
   0.001119231    0.000013341   46.108398998
   0.001118509    0.000013369   45.859349167
   0.001117787    0.000013398   45.611644553
   0.001117065    0.000013427   45.365277891
   0.001116344    0.000013457   45.120241954
   0.001115622    0.000013486   44.876529553
   0.001114901    0.000013516   44.634133540
   0.001114179    0.000013546   44.393046804
   0.001113457    0.000013576   44.153262274
   0.001112736    0.000013607   43.914772916
   0.001112014    0.000013637   43.677571733
   0.001111292    0.000013668   43.441651769
   0.001110570    0.000013700   43.207006102
   0.001109847    0.000013731   42.973627850
   0.001109125    0.000013763   42.741510167
   0.001108402    0.000013795   42.510646245
   0.001107679    0.000013827   42.281029310
   0.001106956    0.000013860   42.052652627
   0.001106232    0.000013892   41.825509498
   0.001105508    0.000013926   41.599593260
   0.001104783    0.000013959   41.374897285
   0.001104058    0.000013993   41.151414983
   0.001103333    0.000014026   40.929139798
   0.001102607    0.000014061   40.708065209
   0.001101881    0.000014095   40.488184732
   0.001101154    0.000014130   40.269491918
   0.001100426    0.000014165   40.051980350
   0.001099698    0.000014200   39.835643649
   0.001098969    0.000014236   39.620475469
   0.001098240    0.000014272   39.406469498
   0.001097509    0.000014309   39.193619458
   0.001096778    0.000014345   38.981919106
   0.001096046    0.000014382   38.771362232
   0.001095313    0.000014419   38.561942660
   0.001094580    0.000014457   38.353654246
   0.001093845    0.000014495   38.146490881
   0.001093109    0.000014533   37.940446488
   0.001092373    0.000014572   37.735515022
   0.001091635    0.000014611   37.531690473
   0.001090897    0.000014650   37.328966862
   0.001090157    0.000014690   37.127338242
   0.001089416    0.000014730   36.926798698
   0.001088674    0.000014770   36.727342348
   0.001087930    0.000014811   36.528963341
   0.001087185    0.000014852   36.331655859
   0.001086439    0.000014894   36.135414112
   0.001085692    0.000014936   35.940232346
   0.001084943    0.000014978   35.746104834
   0.001084193    0.000015021   35.553025882
   0.001083441    0.000015064   35.360989826
   0.001082688    0.000015107   35.169991034
   0.001081933    0.000015151   34.980023902
   0.001081176    0.000015195   34.791082858
   0.001080418    0.000015240   34.603162360
   0.001079658    0.000015285   34.416256896
   0.001078896    0.000015331   34.230360982
   0.001078133    0.000015377   34.045469166
   0.001077368    0.000015423   33.861576025
   0.001076600    0.000015470   33.678676164
   0.001075831    0.000015518   33.496764218
   0.001075060    0.000015566   33.315834851
   0.001074287    0.000015614   33.135882755
   0.001073511    0.000015663   32.956902652
   0.001072734    0.000015712   32.778889292
   0.001071954    0.000015762   32.601837453
   0.001071172    0.000015812   32.425741942
   0.001070388    0.000015862   32.250597593
   0.001069601    0.000015914   32.076399268
   0.001068812    0.000015965   31.903141857
   0.001068021    0.000016018   31.730820279
   0.001067227    0.000016070   31.559429479
   0.001066431    0.000016124   31.388964428
   0.001065632    0.000016177   31.219420127
   0.001064830    0.000016232   31.050791602
   0.001064026    0.000016287   30.883073908
   0.001063219    0.000016342   30.716262123
   0.001062409    0.000016398   30.550351355
   0.001061596    0.000016455   30.385336737
   0.001060781    0.000016512   30.221213429
   0.001059962    0.000016570   30.057976617
   0.001059141    0.000016628   29.895621511
   0.001058316    0.000016687   29.734143350
   0.001057489    0.000016747   29.573537397
   0.001056658    0.000016807   29.413798941
   0.001055824    0.000016868   29.254923295
   0.001054987    0.000016929   29.096905801
   0.001054146    0.000016991   28.939741821
   0.001053302    0.000017054   28.783426747
   0.001052455    0.000017117   28.627955993
   0.001051604    0.000017181   28.473324999
   0.001050750    0.000017246   28.319529228
   0.001049892    0.000017311   28.166564169
   0.001049030    0.000017377   28.014425336
   0.001048165    0.000017444   27.863108265
   0.001047296    0.000017512   27.712608517
   0.001046423    0.000017580   27.562921679
   0.001045547    0.000017649   27.414043359
   0.001044666    0.000017718   27.265969190
   0.001043782    0.000017789   27.118694829
   0.001042893    0.000017860   26.972215955
   0.001042001    0.000017932   26.826528272
   0.001041104    0.000018004   26.681627507
   0.001040203    0.000018078   26.537509407
   0.001039298    0.000018152   26.394169748
   0.001038388    0.000018227   26.251604323
   0.001037475    0.000018302   26.109808950
   0.001036556    0.000018379   25.968779471
   0.001035634    0.000018456   25.828511748
   0.001034707    0.000018535   25.689001667
   0.001033775    0.000018614   25.550245135
   0.001032838    0.000018694   25.412238083
   0.001031897    0.000018774   25.274976462
   0.001030951    0.000018856   25.138456246
   0.001030001    0.000018938   25.002673430
   0.001029045    0.000019022   24.867624030
   0.001028085    0.000019106   24.733304087
   0.001027120    0.000019191   24.599709659
   0.001026149    0.000019277   24.466836827
   0.001025174    0.000019364   24.334681695
   0.001024193    0.000019452   24.203240385
   0.001023207    0.000019541   24.072509042
   0.001022216    0.000019631   23.942483831
   0.001021220    0.000019721   23.813160938
   0.001020218    0.000019813   23.684536570
   0.001019211    0.000019906   23.556606953
   0.001018198    0.000020000   23.429368335
   0.001017180    0.000020094   23.302816983
   0.001016156    0.000020190   23.176949186
   0.001015127    0.000020287   23.051761250
   0.001014092    0.000020384   22.927249505
   0.001013051    0.000020483   22.803410297
   0.001012004    0.000020583   22.680239994
   0.001010952    0.000020684   22.557734983
   0.001009893    0.000020786   22.435891670
   0.001008829    0.000020889   22.314706482
   0.001007758    0.000020993   22.194175863
   0.001006682    0.000021098   22.074296278
   0.001005599    0.000021204   21.955064210
   0.001004510    0.000021312   21.836476162
   0.001003415    0.000021420   21.718528656
   0.001002313    0.000021530   21.601218231
   0.001001206    0.000021641   21.484541446
   0.001000091    0.000021752   21.368494879
   0.000998970    0.000021866   21.253075126
   0.000997843    0.000021980   21.138278801
   0.000996709    0.000022095   21.024102536
   0.000995569    0.000022212   20.910542983
   0.000994421    0.000022330   20.797596811
   0.000993267    0.000022449   20.685260706
   0.000992106    0.000022569   20.573531372
   0.000990939    0.000022691   20.462405534
   0.000989764    0.000022814   20.351879930
   0.000988583    0.000022938   20.241951319
   0.000987394    0.000023063   20.132616477
   0.000986198    0.000023189   20.023872195
   0.000984996    0.000023317   19.915715284
   0.000983786    0.000023446   19.808142573
   0.000982568    0.000023577   19.701150904
   0.000981344    0.000023709   19.594737140
   0.000980112    0.000023842   19.488898159
   0.000978873    0.000023976   19.383630856
   0.000977626    0.000024112   19.278932144
   0.000976372    0.000024249   19.174798952
   0.000975111    0.000024387   19.071228224
   0.000973841    0.000024527   18.968216923
   0.000972564    0.000024668   18.865762027
   0.000971280    0.000024811   18.763860531
   0.000969988    0.000024955   18.662509446
   0.000968688    0.000025100   18.561705798
   0.000967380    0.000025247   18.461446631
   0.000966064    0.000025395   18.361729003
   0.000964740    0.000025545   18.262549990
   0.000963408    0.000025696   18.163906683
   0.000962069    0.000025848   18.065796187
   0.000960721    0.000026002   17.968215625
   0.000959365    0.000026158   17.871162135
   0.000958001    0.000026315   17.774632869
   0.000956629    0.000026473   17.678624996
   0.000955248    0.000026633   17.583135700
   0.000953859    0.000026794   17.488162180
   0.000952462    0.000026957   17.393701649
   0.000951056    0.000027122   17.299751338
   0.000949642    0.000027288   17.206308489
   0.000948220    0.000027455   17.113370363
   0.000946789    0.000027624   17.020934232
   0.000945349    0.000027795   16.928997386
   0.000943901    0.000027967   16.837557127
   0.000942445    0.000028140   16.746610774
   0.000940979    0.000028316   16.656155658
   0.000939505    0.000028493   16.566189126
   0.000938022    0.000028671   16.476708539
   0.000936530    0.000028851   16.387711273
   0.000935030    0.000029033   16.299194716
   0.000933520    0.000029216   16.211156272
   0.000932002    0.000029401   16.123593359
   0.000930474    0.000029587   16.036503409
   0.000928938    0.000029775   15.949883865
   0.000927393    0.000029965   15.863732189
   0.000925838    0.000030157   15.778045852
   0.000924275    0.000030350   15.692822341
   0.000922702    0.000030544   15.608059156
   0.000921121    0.000030741   15.523753811
   0.000919530    0.000030939   15.439903833
   0.000917930    0.000031139   15.356506761
   0.000916320    0.000031340   15.273560151
   0.000914702    0.000031543   15.191061568
   0.000913074    0.000031748   15.109008593
   0.000911436    0.000031955   15.027398819
   0.000909790    0.000032163   14.946229852
   0.000908133    0.000032373   14.865499310
   0.000906468    0.000032585   14.785204827
   0.000904793    0.000032798   14.705344046
   0.000903109    0.000033013   14.625914624
   0.000901415    0.000033230   14.546914233
   0.000899711    0.000033449   14.468340554
   0.000897998    0.000033669   14.390191283
   0.000896276    0.000033891   14.312464128
   0.000894544    0.000034115   14.235156808
   0.000892802    0.000034341   14.158267055
   0.000891051    0.000034568   14.081792615
   0.000889290    0.000034797   14.005731243
   0.000887519    0.000035028   13.930080709
   0.000885739    0.000035261   13.854838794
   0.000883949    0.000035495   13.780003291
   0.000882149    0.000035732   13.705572003
   0.000880340    0.000035970   13.631542749
   0.000878521    0.000036210   13.557913357
   0.000876692    0.000036451   13.484681666
   0.000874853    0.000036695   13.411845528
   0.000873005    0.000036940   13.339402808
   0.000871147    0.000037187   13.267351379
   0.000869279    0.000037436   13.195689129
   0.000867401    0.000037686   13.124413956
   0.000865514    0.000037939   13.053523768
   0.000863616    0.000038193   12.983016486
   0.000861709    0.000038449   12.912890042
   0.000859792    0.000038707   12.843142379
   0.000857866    0.000038967   12.773771451
   0.000855929    0.000039228   12.704775223
   0.000853983    0.000039492   12.636151671
   0.000852027    0.000039757   12.567898782
   0.000850061    0.000040024   12.500014554
   0.000848085    0.000040293   12.432496996
   0.000846099    0.000040563   12.365344127
   0.000844104    0.000040836   12.298553977
   0.000842099    0.000041110   12.232124588
   0.000840084    0.000041386   12.166054010
   0.000838059    0.000041664   12.100340306
   0.000836025    0.000041944   12.034981548
   0.000833981    0.000042225   11.969975818
   0.000831927    0.000042509   11.905321211
   0.000829863    0.000042794   11.841015828
   0.000827790    0.000043081   11.777057785
   0.000825706    0.000043370   11.713445204
   0.000823614    0.000043660   11.650176220
   0.000821511    0.000043953   11.587248978
   0.000819399    0.000044247   11.524661630
   0.000817278    0.000044543   11.462412342
   0.000815146    0.000044841   11.400499286
   0.000813005    0.000045141   11.338920648
   0.000810855    0.000045442   11.277674621
   0.000808695    0.000045745   11.216759408
   0.000806526    0.000046050   11.156173222
   0.000804347    0.000046357   11.095914286
   0.000802158    0.000046666   11.035980833
   0.000799960    0.000046976   10.976371104
   0.000797753    0.000047288   10.917083351
   0.000795537    0.000047602   10.858115835
   0.000793311    0.000047918   10.799466826
   0.000791076    0.000048236   10.741134604
   0.000788831    0.000048555   10.683117457
   0.000786578    0.000048876   10.625413684
   0.000784315    0.000049199   10.568021592
   0.000782043    0.000049523   10.510939497
   0.000779762    0.000049849   10.454165726
   0.000777472    0.000050177   10.397698612
   0.000775173    0.000050507   10.341536500
   0.000772865    0.000050839   10.285677742
   0.000770549    0.000051172   10.230120699
   0.000768223    0.000051507   10.174863742
   0.000765888    0.000051843   10.119905249
   0.000763545    0.000052181   10.065243610
   0.000761193    0.000052521   10.010877219
   0.000758833    0.000052863    9.956804484
   0.000756463    0.000053206    9.903023816
   0.000754086    0.000053551    9.849533640
   0.000751699    0.000053898    9.796332385
   0.000749305    0.000054246    9.743418491
   0.000746902    0.000054596    9.690790406
   0.000744490    0.000054947    9.638446587
   0.000742071    0.000055300    9.586385497
   0.000739643    0.000055655    9.534605611
   0.000737207    0.000056011    9.483105407
   0.000734763    0.000056369    9.431883377
   0.000732312    0.000056729    9.380938018
   0.000729852    0.000057090    9.330267835
   0.000727384    0.000057452    9.279871341
   0.000724909    0.000057816    9.229747060
   0.000722426    0.000058182    9.179893519
   0.000719935    0.000058549    9.130309257
   0.000717437    0.000058918    9.080992820
   0.000714931    0.000059288    9.031942760
   0.000712418    0.000059660    8.983157639
   0.000709898    0.000060033    8.934636026
   0.000707370    0.000060407    8.886376498
   0.000704836    0.000060784    8.838377638
   0.000702294    0.000061161    8.790638040
   0.000699745    0.000061540    8.743156302
   0.000697189    0.000061920    8.695931032
   0.000694627    0.000062302    8.648960844
   0.000692058    0.000062685    8.602244361
   0.000689482    0.000063070    8.555780213
   0.000686900    0.000063455    8.509567036
   0.000684311    0.000063843    8.463603474
   0.000681716    0.000064231    8.417888180
   0.000679114    0.000064621    8.372419813
   0.000676507    0.000065012    8.327197038
   0.000673893    0.000065404    8.282218530
   0.000671274    0.000065798    8.237482968
   0.000668648    0.000066193    8.192989041
   0.000666017    0.000066589    8.148735444
   0.000663380    0.000066987    8.104720877
   0.000660738    0.000067385    8.060944051
   0.000658090    0.000067785    8.017403681
   0.000655437    0.000068186    7.974098490
   0.000652778    0.000068588    7.931027208
   0.000650115    0.000068991    7.888188570
   0.000647446    0.000069395    7.845581322
   0.000644772    0.000069801    7.803204212
   0.000642094    0.000070207    7.761055997
   0.000639411    0.000070615    7.719135442
   0.000636723    0.000071023    7.677441317
   0.000634031    0.000071433    7.635972398
   0.000631334    0.000071844    7.594727469
   0.000628634    0.000072255    7.553705320
   0.000625929    0.000072668    7.512904749
   0.000623220    0.000073082    7.472324557
   0.000620507    0.000073496    7.431963556
   0.000617790    0.000073912    7.391820560
   0.000615070    0.000074328    7.351894393
   0.000612346    0.000074745    7.312183882
   0.000609618    0.000075163    7.272687864
   0.000606888    0.000075582    7.233405180
   0.000604154    0.000076002    7.194334677
   0.000601417    0.000076422    7.155475210
   0.000598677    0.000076844    7.116825638
   0.000595934    0.000077266    7.078384827
   0.000593189    0.000077688    7.040151651
   0.000590441    0.000078112    7.002124987
   0.000587691    0.000078536    6.964303721
   0.000584938    0.000078961    6.926686742
   0.000582183    0.000079386    6.889272948
   0.000579426    0.000079813    6.852061240
   0.000576667    0.000080239    6.815050528
   0.000573906    0.000080667    6.778239725
   0.000571144    0.000081095    6.741627752
   0.000568380    0.000081523    6.705213535
   0.000565615    0.000081952    6.668996006
   0.000562848    0.000082382    6.632974102
   0.000560080    0.000082811    6.597146766
   0.000557311    0.000083242    6.561512949
   0.000554541    0.000083673    6.526071603
   0.000551771    0.000084104    6.490821691
   0.000549000    0.000084536    6.455762177
   0.000546228    0.000084968    6.420892034
   0.000543456    0.000085400    6.386210238
   0.000540684    0.000085833    6.351715773
   0.000537911    0.000086266    6.317407626
   0.000535139    0.000086699    6.283284790
   0.000532367    0.000087133    6.249346266
   0.000529595    0.000087567    6.215591058
   0.000526823    0.000088001    6.182018174
   0.000524053    0.000088435    6.148626631
   0.000521282    0.000088869    6.115415450
   0.000518513    0.000089304    6.082383655
   0.000515745    0.000089738    6.049530278
   0.000512977    0.000090173    6.016854355
   0.000510211    0.000090608    5.984354927
   0.000507447    0.000091042    5.952031043
   0.000504684    0.000091477    5.919881752
   0.000501922    0.000091912    5.887906112
   0.000499162    0.000092347    5.856103186
   0.000496404    0.000092782    5.824472040
   0.000493649    0.000093217    5.793011746
   0.000490895    0.000093651    5.761721382
   0.000488144    0.000094086    5.730600029
   0.000485395    0.000094520    5.699646776
   0.000482648    0.000094955    5.668860713
   0.000479905    0.000095389    5.638240938
   0.000477164    0.000095822    5.607786553
   0.000474426    0.000096256    5.577496664
   0.000471692    0.000096690    5.547370382
   0.000468960    0.000097123    5.517406825
   0.000466232    0.000097556    5.487605113
   0.000463507    0.000097988    5.457964372
   0.000460786    0.000098420    5.428483732
   0.000458069    0.000098852    5.399162329
   0.000455356    0.000099284    5.369999302
   0.000452646    0.000099715    5.340993797
   0.000449941    0.000100145    5.312144962
   0.000447240    0.000100575    5.283451951
   0.000444543    0.000101005    5.254913922
   0.000441851    0.000101434    5.226530038
   0.000439163    0.000101863    5.198299468
   0.000436481    0.000102291    5.170221381
   0.000433803    0.000102719    5.142294956
   0.000431130    0.000103146    5.114519373
   0.000428462    0.000103572    5.086893816
   0.000425799    0.000103998    5.059417476
   0.000423142    0.000104423    5.032089547
   0.000420490    0.000104847    5.004909227
